viola13_group0.2,0.74,146,0.76404494382,0.465753424658,0.578723404255,42.1640593212
viola13_group0.3,0.74,146,0.76404494382,0.465753424658,0.578723404255,80.504969438
viola13_group0.4,0.74,146,0.76404494382,0.465753424658,0.578723404255,81.0489011605
viola13_group0.5,0.74,146,0.76404494382,0.465753424658,0.578723404255,80.4344242812
viola13_group0.1,0.72,146,0.76404494382,0.465753424658,0.578723404255,43.8194739422
viola10_group0.2,0.63,383,0.85393258427,0.198433420366,0.322033898305,42.8490269978
viola10_group0.3,0.63,383,0.85393258427,0.198433420366,0.322033898305,42.981663386
viola10_group0.4,0.63,383,0.85393258427,0.198433420366,0.322033898305,43.4410039583
viola10_group0.5,0.62,383,0.85393258427,0.198433420366,0.322033898305,43.0633547703
viola10_group0.1,0.61,383,0.85393258427,0.198433420366,0.322033898305,42.7206706207
viola14_group0.2,0.61,200,0.831460674157,0.37,0.512110726644,90.3481134972
viola14_group0.3,0.61,200,0.831460674157,0.37,0.512110726644,90.7829304933
viola14_group0.4,0.61,200,0.831460674157,0.37,0.512110726644,90.9625035922
viola14_group0.5,0.61,200,0.831460674157,0.37,0.512110726644,91.2116378943
viola14_group0.1,0.6,200,0.831460674157,0.37,0.512110726644,90.183144768
viola2_group0.1,0.47,424,0.831460674157,0.174528301887,0.288499025341,42.2753090063
viola2_group0.4,0.46,424,0.831460674157,0.174528301887,0.288499025341,44.278406024
viola2_group0.2,0.46,424,0.831460674157,0.174528301887,0.288499025341,42.2058809202
viola2_group0.3,0.46,424,0.831460674157,0.174528301887,0.288499025341,45.5109116633
slide22_group0.5,0.15,4497,0.61797752809,0.0122303758061,0.0239860444832,138.301247835
slide20_group0.3,0.15,3293,0.47191011236,0.0127543273611,0.0248373743347,409.091862678
slide23_group0.5,0.15,3753,0.460674157303,0.0109245936584,0.0213430504945,274.439937472
slide20_group0.4,0.15,3293,0.47191011236,0.0127543273611,0.0248373743347,409.33272171
slide23_group0.2,0.14,3753,0.460674157303,0.0109245936584,0.0213430504945,272.277740757
slide22_group0.3,0.14,4497,0.61797752809,0.0122303758061,0.0239860444832,136.700510502
slide20_group0.2,0.14,3293,0.47191011236,0.0127543273611,0.0248373743347,408.920345347
slide22_group0.4,0.14,4497,0.61797752809,0.0122303758061,0.0239860444832,136.967715541
slide23_group0.3,0.14,3753,0.460674157303,0.0109245936584,0.0213430504945,272.705936868
slide23_group0.4,0.14,3753,0.460674157303,0.0109245936584,0.0213430504945,272.915191372
slide22_group0.2,0.13,4497,0.61797752809,0.0122303758061,0.0239860444832,136.339506308
slide21_group0.5,0.13,4046,0.505617977528,0.0111220958972,0.0217654171705,138.610083818
slide23_group0.1,0.12,3753,0.460674157303,0.0109245936584,0.0213430504945,272.881207307
slide21_group0.2,0.12,4046,0.505617977528,0.0111220958972,0.0217654171705,136.596785545
slide21_group0.3,0.12,4046,0.505617977528,0.0111220958972,0.0217654171705,136.968424638
slide21_group0.4,0.12,4046,0.505617977528,0.0111220958972,0.0217654171705,137.140803774
slide20_group0.1,0.11,3293,0.47191011236,0.0127543273611,0.0248373743347,409.24156034
slide22_group0.1,0.1,4497,0.61797752809,0.0122303758061,0.0239860444832,137.191749493
slide21_group0.1,0.09,4046,0.505617977528,0.0111220958972,0.0217654171705,136.705901186
viola12_group0.2,0.04,890,0.449438202247,0.0449438202247,0.0817160367722,44.0684749683
viola12_group0.3,0.04,890,0.449438202247,0.0449438202247,0.0817160367722,44.115606904
viola12_group0.4,0.04,890,0.449438202247,0.0449438202247,0.0817160367722,44.6655144293
viola12_group0.5,0.04,890,0.449438202247,0.0449438202247,0.0817160367722,44.2031041383
viola12_group0.1,0.03,890,0.449438202247,0.0449438202247,0.0817160367722,44.1665155093
viola11_group0.2,0.03,366,0.0449438202247,0.0109289617486,0.0175824175824,43.6356774568
viola11_group0.3,0.03,366,0.0449438202247,0.0109289617486,0.0175824175824,43.8056289355
viola11_group0.4,0.03,366,0.0449438202247,0.0109289617486,0.0175824175824,44.2047037682
viola11_group0.5,0.03,366,0.0449438202247,0.0109289617486,0.0175824175824,43.7991259098
viola11_group0.1,0.02,366,0.0449438202247,0.0109289617486,0.0175824175824,43.8394334713
