viola2_group0.4,0.31,1133,0.955555555556,0.144537815126,0.251094890511,44.278406024
viola2_group0.3,0.28,1133,0.955555555556,0.144537815126,0.251094890511,45.5109116633
viola2_group0.1,0.25,1133,0.955555555556,0.144537815126,0.251094890511,45.6099959612
viola2_group0.2,0.25,1133,0.955555555556,0.144537815126,0.251094890511,46.0474077065
viola11_group0.5,0.25,697,0.888888888889,0.326530612245,0.477611940299,43.7991259098
viola12_group0.5,0.25,697,0.888888888889,0.326530612245,0.477611940299,44.2031041383
viola13_group0.5,0.25,697,0.888888888889,0.326530612245,0.477611940299,80.4344242812
viola11_group0.4,0.23,697,0.888888888889,0.326530612245,0.477611940299,44.2047037682
viola12_group0.4,0.23,697,0.888888888889,0.326530612245,0.477611940299,44.6655144293
viola13_group0.4,0.23,697,0.888888888889,0.326530612245,0.477611940299,81.0489011605
slide20_group0.4,0.22,1092,0.8,0.168224299065,0.277992277992,409.33272171
slide23_group0.4,0.21,1364,0.811111111111,0.128975265018,0.22256097561,272.915191372
slide23_group0.5,0.21,1364,0.811111111111,0.128975265018,0.22256097561,274.439937472
viola11_group0.3,0.19,697,0.888888888889,0.326530612245,0.477611940299,43.8056289355
viola12_group0.3,0.19,697,0.888888888889,0.326530612245,0.477611940299,44.115606904
viola13_group0.3,0.19,697,0.888888888889,0.326530612245,0.477611940299,80.504969438
slide23_group0.3,0.18,1364,0.811111111111,0.128975265018,0.22256097561,272.705936868
viola11_group0.2,0.17,697,0.888888888889,0.326530612245,0.477611940299,43.6356774568
viola12_group0.2,0.17,697,0.888888888889,0.326530612245,0.477611940299,44.0684749683
viola13_group0.2,0.17,697,0.888888888889,0.326530612245,0.477611940299,80.5571893852
slide23_group0.1,0.17,1364,0.811111111111,0.128975265018,0.22256097561,272.881207307
slide22_group0.5,0.17,987,0.722222222222,0.230496453901,0.349462365591,138.301247835
slide20_group0.1,0.16,1092,0.8,0.168224299065,0.277992277992,409.24156034
slide20_group0.3,0.16,1092,0.8,0.168224299065,0.277992277992,409.091862678
viola14_group0.4,0.15,558,0.788888888889,0.383783783784,0.516363636364,90.9625035922
viola14_group0.5,0.15,558,0.788888888889,0.383783783784,0.516363636364,91.2116378943
slide23_group0.2,0.15,1364,0.811111111111,0.128975265018,0.22256097561,272.277740757
slide22_group0.3,0.15,987,0.722222222222,0.230496453901,0.349462365591,136.700510502
slide20_group0.2,0.15,1092,0.8,0.168224299065,0.277992277992,408.920345347
slide22_group0.4,0.14,987,0.722222222222,0.230496453901,0.349462365591,136.967715541
slide21_group0.4,0.14,934,0.833333333333,0.182038834951,0.298804780876,137.140803774
slide21_group0.5,0.14,934,0.833333333333,0.182038834951,0.298804780876,138.610083818
viola11_group0.1,0.13,697,0.888888888889,0.326530612245,0.477611940299,43.8394334713
viola12_group0.1,0.13,697,0.888888888889,0.326530612245,0.477611940299,44.1665155093
viola13_group0.1,0.13,697,0.888888888889,0.326530612245,0.477611940299,80.524422725
viola14_group0.3,0.13,558,0.788888888889,0.383783783784,0.516363636364,90.7829304933
slide22_group0.1,0.13,987,0.722222222222,0.230496453901,0.349462365591,137.191749493
slide22_group0.2,0.13,987,0.722222222222,0.230496453901,0.349462365591,136.339506308
slide21_group0.2,0.13,934,0.833333333333,0.182038834951,0.298804780876,136.596785545
viola14_group0.1,0.12,558,0.788888888889,0.383783783784,0.516363636364,90.183144768
slide21_group0.1,0.12,934,0.833333333333,0.182038834951,0.298804780876,136.705901186
slide21_group0.3,0.12,934,0.833333333333,0.182038834951,0.298804780876,136.968424638
viola14_group0.2,0.11,558,0.788888888889,0.383783783784,0.516363636364,90.3481134972
viola10_group0.3,0.07,989,0.866666666667,0.12,0.210810810811,42.981663386
viola10_group0.4,0.07,989,0.866666666667,0.12,0.210810810811,43.4410039583
viola10_group0.5,0.07,989,0.866666666667,0.12,0.210810810811,43.0633547703
viola10_group0.1,0.06,989,0.866666666667,0.12,0.210810810811,42.7206706207
viola10_group0.2,0.06,989,0.866666666667,0.12,0.210810810811,42.8490269978
